participant:assignmentId,condition,state,trial,blockTrial,trialStartTime,monster,family,category,preferredFood,choice,correct,rt
AMX5R6NLYNA2K:3G2UL9A02ET814PZB6WZRHE2RDT76G,0,free,73,43,107111,GreenMonster_1_1,GreenMonster,category2D,carrot,carrot,True,651
AMX5R6NLYNA2K:3G2UL9A02ET814PZB6WZRHE2RDT76G,0,free,74,44,108524,GreenMonster_3_2,GreenMonster,category2D,carrot,carrot,True,231
AMX5R6NLYNA2K:3G2UL9A02ET814PZB6WZRHE2RDT76G,0,free,75,45,109525,GreenMonster_4_1,GreenMonster,category2D,carrot,carrot,True,220
AMX5R6NLYNA2K:3G2UL9A02ET814PZB6WZRHE2RDT76G,0,free,76,46,110505,GreenMonster_1_1,GreenMonster,category2D,carrot,carrot,True,414
AMX5R6NLYNA2K:3G2UL9A02ET814PZB6WZRHE2RDT76G,0,free,77,47,111687,GreenMonster_6_4,GreenMonster,category2D,broccoli,carrot,False,205
AMX5R6NLYNA2K:3G2UL9A02ET814PZB6WZRHE2RDT76G,0,free,78,1,113589,Bunny_1_1,Bunny,category1D,tacos,grilled_cheese,False,548
AMX5R6NLYNA2K:3G2UL9A02ET814PZB6WZRHE2RDT76G,0,free,79,2,115397,Bunny_6_1,Bunny,category1D,grilled_cheese,grilled_cheese,True,558
AMX5R6NLYNA2K:3G2UL9A02ET814PZB6WZRHE2RDT76G,0,free,80,3,116726,Bunny_3_1,Bunny,category1D,grilled_cheese,grilled_cheese,True,261
AMX5R6NLYNA2K:3G2UL9A02ET814PZB6WZRHE2RDT76G,0,free,81,4,117751,Bunny_1_1,Bunny,category1D,tacos,grilled_cheese,False,218
AMX5R6NLYNA2K:3G2UL9A02ET814PZB6WZRHE2RDT76G,0,free,82,5,119230,Bunny_4_1,Bunny,category1D,grilled_cheese,grilled_cheese,True,134
AMX5R6NLYNA2K:3G2UL9A02ET814PZB6WZRHE2RDT76G,0,free,83,6,120124,Bunny_6_1,Bunny,category1D,grilled_cheese,grilled_cheese,True,222
AMX5R6NLYNA2K:3G2UL9A02ET814PZB6WZRHE2RDT76G,0,free,84,7,121111,Bunny_4_1,Bunny,category1D,grilled_cheese,grilled_cheese,True,226
AMX5R6NLYNA2K:3G2UL9A02ET814PZB6WZRHE2RDT76G,0,free,85,8,122102,Bunny_2_1,Bunny,category1D,tacos,grilled_cheese,False,217
AMX5R6NLYNA2K:3G2UL9A02ET814PZB6WZRHE2RDT76G,0,free,86,9,123645,Bunny_1_1,Bunny,category1D,tacos,grilled_cheese,False,165
AMX5R6NLYNA2K:3G2UL9A02ET814PZB6WZRHE2RDT76G,0,free,87,10,125075,Bunny_2_1,Bunny,category1D,tacos,grilled_cheese,False,244
AMX5R6NLYNA2K:3G2UL9A02ET814PZB6WZRHE2RDT76G,0,free,88,11,126586,Bunny_4_1,Bunny,category1D,grilled_cheese,grilled_cheese,True,294
AMX5R6NLYNA2K:3G2UL9A02ET814PZB6WZRHE2RDT76G,0,free,89,12,127650,Bunny_6_1,Bunny,category1D,grilled_cheese,grilled_cheese,True,353
AMX5R6NLYNA2K:3G2UL9A02ET814PZB6WZRHE2RDT76G,0,free,90,13,128775,Bunny_3_1,Bunny,category1D,grilled_cheese,grilled_cheese,True,463
AMX5R6NLYNA2K:3G2UL9A02ET814PZB6WZRHE2RDT76G,0,free,91,14,130023,Bunny_2_1,Bunny,category1D,tacos,grilled_cheese,False,242
AMX5R6NLYNA2K:3G2UL9A02ET814PZB6WZRHE2RDT76G,0,free,92,15,131528,Bunny_6_1,Bunny,category1D,grilled_cheese,grilled_cheese,True,157
AMX5R6NLYNA2K:3G2UL9A02ET814PZB6WZRHE2RDT76G,0,free,93,16,132465,Bunny_1_1,Bunny,category1D,tacos,grilled_cheese,False,378
AMX5R6NLYNA2K:3G2UL9A02ET814PZB6WZRHE2RDT76G,0,free,94,17,134118,Bunny_6_1,Bunny,category1D,grilled_cheese,grilled_cheese,True,154
AMX5R6NLYNA2K:3G2UL9A02ET814PZB6WZRHE2RDT76G,0,free,95,18,135037,Bunny_3_1,Bunny,category1D,grilled_cheese,grilled_cheese,True,683
AMX5R6NLYNA2K:3G2UL9A02ET814PZB6WZRHE2RDT76G,0,free,96,19,136505,Bunny_4_1,Bunny,category1D,grilled_cheese,grilled_cheese,True,715
AMX5R6NLYNA2K:3G2UL9A02ET814PZB6WZRHE2RDT76G,0,free,97,20,137997,Bunny_5_1,Bunny,category1D,grilled_cheese,grilled_cheese,True,670
AMX5R6NLYNA2K:3G2UL9A02ET814PZB6WZRHE2RDT76G,0,free,98,21,139435,Bunny_3_1,Bunny,category1D,grilled_cheese,grilled_cheese,True,837
AMX5R6NLYNA2K:3G2UL9A02ET814PZB6WZRHE2RDT76G,0,free,99,22,141043,Bunny_4_1,Bunny,category1D,grilled_cheese,grilled_cheese,True,651
AMX5R6NLYNA2K:3G2UL9A02ET814PZB6WZRHE2RDT76G,0,free,100,23,142478,Bunny_4_1,Bunny,category1D,grilled_cheese,grilled_cheese,True,627
AMX5R6NLYNA2K:3G2UL9A02ET814PZB6WZRHE2RDT76G,0,free,101,24,143883,Bunny_2_1,Bunny,category1D,tacos,tacos,True,1197
AMX5R6NLYNA2K:3G2UL9A02ET814PZB6WZRHE2RDT76G,0,free,102,25,145873,Bunny_6_1,Bunny,category1D,grilled_cheese,tacos,False,249
AMX5R6NLYNA2K:3G2UL9A02ET814PZB6WZRHE2RDT76G,0,free,103,26,147387,Bunny_2_1,Bunny,category1D,tacos,tacos,True,1515
AMX5R6NLYNA2K:3G2UL9A02ET814PZB6WZRHE2RDT76G,0,free,104,1,150964,GreenMonster_4_2,GreenMonster,category2D,carrot,broccoli,False,1895
AMX5R6NLYNA2K:3G2UL9A02ET814PZB6WZRHE2RDT76G,0,free,105,2,154147,GreenMonster_1_2,GreenMonster,category2D,carrot,broccoli,False,809
AMX5R6NLYNA2K:3G2UL9A02ET814PZB6WZRHE2RDT76G,0,free,106,3,156219,GreenMonster_6_6,GreenMonster,category2D,broccoli,broccoli,True,939
AMX5R6NLYNA2K:3G2UL9A02ET814PZB6WZRHE2RDT76G,0,free,107,4,157924,GreenMonster_6_6,GreenMonster,category2D,broccoli,broccoli,True,577
AMX5R6NLYNA2K:3G2UL9A02ET814PZB6WZRHE2RDT76G,0,free,108,5,159275,GreenMonster_4_5,GreenMonster,category2D,broccoli,broccoli,True,602
AMX5R6NLYNA2K:3G2UL9A02ET814PZB6WZRHE2RDT76G,0,free,109,6,160662,GreenMonster_2_1,GreenMonster,category2D,carrot,carrot,True,1083
AMX5R6NLYNA2K:3G2UL9A02ET814PZB6WZRHE2RDT76G,0,free,110,7,162522,GreenMonster_3_2,GreenMonster,category2D,carrot,carrot,True,644
AMX5R6NLYNA2K:3G2UL9A02ET814PZB6WZRHE2RDT76G,0,free,111,8,163940,GreenMonster_2_5,GreenMonster,category2D,broccoli,broccoli,True,1919
AMX5R6NLYNA2K:3G2UL9A02ET814PZB6WZRHE2RDT76G,0,free,112,9,166639,GreenMonster_6_6,GreenMonster,category2D,broccoli,broccoli,True,563
AMX5R6NLYNA2K:3G2UL9A02ET814PZB6WZRHE2RDT76G,0,free,113,10,167982,GreenMonster_2_6,GreenMonster,category2D,broccoli,broccoli,True,773
AMX5R6NLYNA2K:3G2UL9A02ET814PZB6WZRHE2RDT76G,0,free,114,11,169530,GreenMonster_6_6,GreenMonster,category2D,broccoli,broccoli,True,576
AMX5R6NLYNA2K:3G2UL9A02ET814PZB6WZRHE2RDT76G,0,free,115,12,170875,GreenMonster_3_1,GreenMonster,category2D,carrot,carrot,True,932
AMX5R6NLYNA2K:3G2UL9A02ET814PZB6WZRHE2RDT76G,0,free,116,1,173521,Bear_6_2,Bear,categoryRandom,waffles,pancakes,False,1384
AMX5R6NLYNA2K:3G2UL9A02ET814PZB6WZRHE2RDT76G,0,free,117,2,176167,Bear_4_1,Bear,categoryRandom,pancakes,pancakes,True,765
AMX5R6NLYNA2K:3G2UL9A02ET814PZB6WZRHE2RDT76G,0,free,118,3,177702,Bear_5_4,Bear,categoryRandom,pancakes,pancakes,True,1116
AMX5R6NLYNA2K:3G2UL9A02ET814PZB6WZRHE2RDT76G,0,free,119,4,179612,Bear_3_4,Bear,categoryRandom,pancakes,pancakes,True,1022
AMX5R6NLYNA2K:3G2UL9A02ET814PZB6WZRHE2RDT76G,0,free,120,5,181417,Bear_4_3,Bear,categoryRandom,waffles,pancakes,False,901
AMX5R6NLYNA2K:3G2UL9A02ET814PZB6WZRHE2RDT76G,0,free,121,6,183581,Bear_1_6,Bear,categoryRandom,pancakes,pancakes,True,1010
AMX5R6NLYNA2K:3G2UL9A02ET814PZB6WZRHE2RDT76G,0,free,122,7,185353,Bear_5_6,Bear,categoryRandom,waffles,pancakes,False,549
AMX5R6NLYNA2K:3G2UL9A02ET814PZB6WZRHE2RDT76G,0,free,123,8,187175,Bear_1_2,Bear,categoryRandom,pancakes,pancakes,True,996
AMX5R6NLYNA2K:3G2UL9A02ET814PZB6WZRHE2RDT76G,0,free,124,9,188956,Bear_1_4,Bear,categoryRandom,pancakes,pancakes,True,751
AMX5R6NLYNA2K:3G2UL9A02ET814PZB6WZRHE2RDT76G,0,free,125,10,190474,Bear_4_2,Bear,categoryRandom,pancakes,waffles,False,1442
AMX5R6NLYNA2K:3G2UL9A02ET814PZB6WZRHE2RDT76G,0,free,126,11,193177,Bear_4_4,Bear,categoryRandom,waffles,pancakes,False,950
AMX5R6NLYNA2K:3G2UL9A02ET814PZB6WZRHE2RDT76G,0,free,127,12,195389,Bear_1_4,Bear,categoryRandom,pancakes,pancakes,True,712
AMX5R6NLYNA2K:3G2UL9A02ET814PZB6WZRHE2RDT76G,0,free,128,13,196864,Bear_1_4,Bear,categoryRandom,pancakes,pancakes,True,843
AMX5R6NLYNA2K:3G2UL9A02ET814PZB6WZRHE2RDT76G,0,free,129,14,198477,Bear_6_6,Bear,categoryRandom,pancakes,pancakes,True,652
AMX5R6NLYNA2K:3G2UL9A02ET814PZB6WZRHE2RDT76G,0,free,130,15,199904,Bear_3_4,Bear,categoryRandom,waffles,pancakes,False,735
AMX5R6NLYNA2K:3G2UL9A02ET814PZB6WZRHE2RDT76G,0,free,131,16,201918,Bear_4_6,Bear,categoryRandom,waffles,pancakes,False,1151
AMX5R6NLYNA2K:3G2UL9A02ET814PZB6WZRHE2RDT76G,0,free,132,17,204386,Bear_4_3,Bear,categoryRandom,waffles,pancakes,False,999
AMX5R6NLYNA2K:3G2UL9A02ET814PZB6WZRHE2RDT76G,0,free,133,18,206703,Bear_1_4,Bear,categoryRandom,waffles,pancakes,False,638
AMX5R6NLYNA2K:3G2UL9A02ET814PZB6WZRHE2RDT76G,0,free,134,19,208609,Bear_1_4,Bear,categoryRandom,pancakes,pancakes,True,583
AMX5R6NLYNA2K:3G2UL9A02ET814PZB6WZRHE2RDT76G,0,free,135,20,209955,Bear_3_6,Bear,categoryRandom,waffles,pancakes,False,905
AMX5R6NLYNA2K:3G2UL9A02ET814PZB6WZRHE2RDT76G,0,free,136,21,212131,Bear_4_2,Bear,categoryRandom,pancakes,pancakes,True,2018
AMX5R6NLYNA2K:3G2UL9A02ET814PZB6WZRHE2RDT76G,0,free,137,22,214928,Bear_5_5,Bear,categoryRandom,waffles,pancakes,False,1215
AMX5R6NLYNA2K:3G2UL9A02ET814PZB6WZRHE2RDT76G,0,free,138,1,217675,Squid_1_2,Squid,categoryIgnore1D,bananas,oranges,False,1915
AMX5R6NLYNA2K:3G2UL9A02ET814PZB6WZRHE2RDT76G,0,free,139,2,220852,Squid_1_5,Squid,categoryIgnore1D,bananas,oranges,False,2037
AMX5R6NLYNA2K:3G2UL9A02ET814PZB6WZRHE2RDT76G,0,free,140,3,225102,Squid_2_4,Squid,categoryIgnore1D,bananas,oranges,False,946
AMX5R6NLYNA2K:3G2UL9A02ET814PZB6WZRHE2RDT76G,0,free,141,4,227317,Squid_1_1,Squid,categoryIgnore1D,bananas,oranges,False,1038
AMX5R6NLYNA2K:3G2UL9A02ET814PZB6WZRHE2RDT76G,0,free,142,5,229616,Squid_2_4,Squid,categoryIgnore1D,bananas,oranges,False,474
AMX5R6NLYNA2K:3G2UL9A02ET814PZB6WZRHE2RDT76G,0,free,143,6,231353,Squid_3_5,Squid,categoryIgnore1D,bananas,oranges,False,617
AMX5R6NLYNA2K:3G2UL9A02ET814PZB6WZRHE2RDT76G,0,free,144,7,233232,Squid_5_2,Squid,categoryIgnore1D,oranges,oranges,True,801
AMX5R6NLYNA2K:3G2UL9A02ET814PZB6WZRHE2RDT76G,0,free,145,8,234795,Squid_1_6,Squid,categoryIgnore1D,bananas,oranges,False,632
AMX5R6NLYNA2K:3G2UL9A02ET814PZB6WZRHE2RDT76G,0,free,146,9,236700,Squid_1_6,Squid,categoryIgnore1D,bananas,bananas,True,1035
AMX5R6NLYNA2K:3G2UL9A02ET814PZB6WZRHE2RDT76G,0,free,147,10,238518,Squid_6_6,Squid,categoryIgnore1D,oranges,oranges,True,1148
AMX5R6NLYNA2K:3G2UL9A02ET814PZB6WZRHE2RDT76G,0,free,148,11,240429,Squid_5_6,Squid,categoryIgnore1D,oranges,oranges,True,1132
AMX5R6NLYNA2K:3G2UL9A02ET814PZB6WZRHE2RDT76G,0,free,149,12,242342,Squid_6_3,Squid,categoryIgnore1D,oranges,oranges,True,1238
AMX5R6NLYNA2K:3G2UL9A02ET814PZB6WZRHE2RDT76G,0,free,150,13,244356,Squid_3_3,Squid,categoryIgnore1D,bananas,bananas,True,1486
AMX5R6NLYNA2K:3G2UL9A02ET814PZB6WZRHE2RDT76G,0,free,151,14,246641,Squid_1_3,Squid,categoryIgnore1D,bananas,bananas,True,1097
AMX5R6NLYNA2K:3G2UL9A02ET814PZB6WZRHE2RDT76G,0,free,152,15,248578,Squid_2_6,Squid,categoryIgnore1D,bananas,bananas,True,705
AMX5R6NLYNA2K:3G2UL9A02ET814PZB6WZRHE2RDT76G,0,free,153,16,250046,Squid_2_2,Squid,categoryIgnore1D,bananas,bananas,True,684
AMX5R6NLYNA2K:3G2UL9A02ET814PZB6WZRHE2RDT76G,0,free,154,17,251500,Squid_2_3,Squid,categoryIgnore1D,bananas,bananas,True,635
AMX5R6NLYNA2K:3G2UL9A02ET814PZB6WZRHE2RDT76G,0,free,155,18,252933,Squid_4_1,Squid,categoryIgnore1D,oranges,oranges,True,3090
AMX5R6NLYNA2K:3G2UL9A02ET814PZB6WZRHE2RDT76G,0,free,156,19,256810,Squid_1_3,Squid,categoryIgnore1D,bananas,bananas,True,774
AMX5R6NLYNA2K:3G2UL9A02ET814PZB6WZRHE2RDT76G,0,free,157,1,259129,Bear_4_1,Bear,categoryRandom,pancakes,waffles,False,4432
AMX5R6NLYNA2K:3G2UL9A02ET814PZB6WZRHE2RDT76G,0,free,158,2,265588,Bear_4_6,Bear,categoryRandom,waffles,pancakes,False,1316
AMX5R6NLYNA2K:3G2UL9A02ET814PZB6WZRHE2RDT76G,0,free,159,3,268172,Bear_2_6,Bear,categoryRandom,waffles,waffles,True,663
AMX5R6NLYNA2K:3G2UL9A02ET814PZB6WZRHE2RDT76G,0,free,160,4,269610,Bear_3_5,Bear,categoryRandom,waffles,waffles,True,770
AMX5R6NLYNA2K:3G2UL9A02ET814PZB6WZRHE2RDT76G,0,free,161,5,271148,Bear_5_3,Bear,categoryRandom,waffles,waffles,True,996
AMX5R6NLYNA2K:3G2UL9A02ET814PZB6WZRHE2RDT76G,0,free,162,6,272964,Bear_5_3,Bear,categoryRandom,pancakes,waffles,False,550
AMX5R6NLYNA2K:3G2UL9A02ET814PZB6WZRHE2RDT76G,0,free,163,7,274788,Bear_1_1,Bear,categoryRandom,pancakes,pancakes,True,1173
AMX5R6NLYNA2K:3G2UL9A02ET814PZB6WZRHE2RDT76G,0,free,164,8,276724,Bear_1_1,Bear,categoryRandom,waffles,pancakes,False,922
AMX5R6NLYNA2K:3G2UL9A02ET814PZB6WZRHE2RDT76G,0,free,165,9,278907,Bear_2_5,Bear,categoryRandom,waffles,pancakes,False,759
AMX5R6NLYNA2K:3G2UL9A02ET814PZB6WZRHE2RDT76G,0,free,166,10,280944,Bear_3_6,Bear,categoryRandom,waffles,waffles,True,1328
AMX5R6NLYNA2K:3G2UL9A02ET814PZB6WZRHE2RDT76G,0,free,167,11,283042,Bear_3_3,Bear,categoryRandom,pancakes,waffles,False,1318
AMX5R6NLYNA2K:3G2UL9A02ET814PZB6WZRHE2RDT76G,0,free,168,12,285629,Bear_3_2,Bear,categoryRandom,pancakes,pancakes,True,960
AMX5R6NLYNA2K:3G2UL9A02ET814PZB6WZRHE2RDT76G,0,free,169,13,287364,Bear_1_3,Bear,categoryRandom,pancakes,waffles,False,1095
AMX5R6NLYNA2K:3G2UL9A02ET814PZB6WZRHE2RDT76G,0,free,170,14,289741,Bear_2_6,Bear,categoryRandom,waffles,pancakes,False,692
AMX5R6NLYNA2K:3G2UL9A02ET814PZB6WZRHE2RDT76G,0,free,171,15,291700,Bear_2_1,Bear,categoryRandom,waffles,pancakes,False,1069
AMX5R6NLYNA2K:3G2UL9A02ET814PZB6WZRHE2RDT76G,0,free,172,16,294043,Bear_1_1,Bear,categoryRandom,waffles,pancakes,False,1314
AMX5R6NLYNA2K:3G2UL9A02ET814PZB6WZRHE2RDT76G,0,free,173,17,296625,Bear_4_4,Bear,categoryRandom,pancakes,pancakes,True,1419
AMX5R6NLYNA2K:3G2UL9A02ET814PZB6WZRHE2RDT76G,0,free,174,18,298808,Bear_6_5,Bear,categoryRandom,pancakes,pancakes,True,772
AMX5R6NLYNA2K:3G2UL9A02ET814PZB6WZRHE2RDT76G,0,free,175,19,300388,Bear_4_1,Bear,categoryRandom,pancakes,pancakes,True,719
AMX5R6NLYNA2K:3G2UL9A02ET814PZB6WZRHE2RDT76G,0,free,176,20,301873,Bear_6_4,Bear,categoryRandom,pancakes,pancakes,True,770
AMX5R6NLYNA2K:3G2UL9A02ET814PZB6WZRHE2RDT76G,0,free,177,21,303407,Bear_1_1,Bear,categoryRandom,waffles,waffles,True,2175
AMX5R6NLYNA2K:3G2UL9A02ET814PZB6WZRHE2RDT76G,0,free,178,22,306345,Bear_4_6,Bear,categoryRandom,waffles,pancakes,False,1020
AMX5R6NLYNA2K:3G2UL9A02ET814PZB6WZRHE2RDT76G,0,free,179,23,308644,Bear_5_4,Bear,categoryRandom,pancakes,pancakes,True,1512
AMX5R6NLYNA2K:3G2UL9A02ET814PZB6WZRHE2RDT76G,0,free,180,24,310949,Bear_5_5,Bear,categoryRandom,pancakes,pancakes,True,1034
AMX5R6NLYNA2K:3G2UL9A02ET814PZB6WZRHE2RDT76G,0,free,181,25,312771,Bear_5_5,Bear,categoryRandom,pancakes,pancakes,True,756
AMX5R6NLYNA2K:3G2UL9A02ET814PZB6WZRHE2RDT76G,0,free,182,26,314288,Bear_2_5,Bear,categoryRandom,pancakes,pancakes,True,828
AMX5R6NLYNA2K:3G2UL9A02ET814PZB6WZRHE2RDT76G,0,free,183,27,315908,Bear_1_4,Bear,categoryRandom,waffles,pancakes,False,630
AMX5R6NLYNA2K:3G2UL9A02ET814PZB6WZRHE2RDT76G,0,free,184,28,317809,Bear_6_4,Bear,categoryRandom,waffles,waffles,True,545
AMX5R6NLYNA2K:3G2UL9A02ET814PZB6WZRHE2RDT76G,0,free,185,29,319115,Bear_5_3,Bear,categoryRandom,waffles,waffles,True,451
AMX5R6NLYNA2K:3G2UL9A02ET814PZB6WZRHE2RDT76G,0,free,186,30,320354,Bear_6_3,Bear,categoryRandom,waffles,waffles,True,607
AMX5R6NLYNA2K:3G2UL9A02ET814PZB6WZRHE2RDT76G,0,free,187,31,321743,Bear_2_2,Bear,categoryRandom,pancakes,waffles,False,1236
AMX5R6NLYNA2K:3G2UL9A02ET814PZB6WZRHE2RDT76G,0,free,188,32,324241,Bear_3_3,Bear,categoryRandom,waffles,pancakes,False,740
AMX5R6NLYNA2K:3G2UL9A02ET814PZB6WZRHE2RDT76G,0,free,189,33,326245,Bear_5_6,Bear,categoryRandom,pancakes,waffles,False,614
AMX5R6NLYNA2K:3G2UL9A02ET814PZB6WZRHE2RDT76G,0,free,190,34,328129,Bear_5_4,Bear,categoryRandom,waffles,waffles,True,494
AMX5R6NLYNA2K:3G2UL9A02ET814PZB6WZRHE2RDT76G,0,free,191,35,329405,Bear_6_5,Bear,categoryRandom,waffles,waffles,True,544
AMX5R6NLYNA2K:3G2UL9A02ET814PZB6WZRHE2RDT76G,0,free,192,36,330733,Bear_2_2,Bear,categoryRandom,pancakes,pancakes,True,1121
AMX5R6NLYNA2K:3G2UL9A02ET814PZB6WZRHE2RDT76G,0,free,193,37,332621,Bear_4_6,Bear,categoryRandom,waffles,pancakes,False,1567
AMX5R6NLYNA2K:3G2UL9A02ET814PZB6WZRHE2RDT76G,0,free,194,38,335480,Bear_5_3,Bear,categoryRandom,waffles,waffles,True,903
AMX5R6NLYNA2K:3G2UL9A02ET814PZB6WZRHE2RDT76G,0,free,195,39,337158,Bear_3_1,Bear,categoryRandom,pancakes,waffles,False,652
AMX5R6NLYNA2K:3G2UL9A02ET814PZB6WZRHE2RDT76G,0,free,196,40,339083,Bear_5_5,Bear,categoryRandom,waffles,pancakes,False,232
AMX5R6NLYNA2K:3G2UL9A02ET814PZB6WZRHE2RDT76G,0,free,197,41,340581,Bear_3_5,Bear,categoryRandom,waffles,pancakes,False,1095
AMX5R6NLYNA2K:3G2UL9A02ET814PZB6WZRHE2RDT76G,0,free,198,42,342944,Bear_6_6,Bear,categoryRandom,pancakes,waffles,False,769
AMX5R6NLYNA2K:3G2UL9A02ET814PZB6WZRHE2RDT76G,0,free,199,43,344997,Bear_5_3,Bear,categoryRandom,pancakes,waffles,False,745
AMX5R6NLYNA2K:3G2UL9A02ET814PZB6WZRHE2RDT76G,0,free,200,44,347014,Bear_5_6,Bear,categoryRandom,waffles,waffles,True,931
AMX5R6NLYNA2K:3G2UL9A02ET814PZB6WZRHE2RDT76G,0,free,201,45,348722,Bear_6_2,Bear,categoryRandom,pancakes,pancakes,True,1153
AMX5R6NLYNA2K:3G2UL9A02ET814PZB6WZRHE2RDT76G,0,free,202,46,350647,Bear_4_1,Bear,categoryRandom,waffles,pancakes,False,958
AMX5R6NLYNA2K:3G2UL9A02ET814PZB6WZRHE2RDT76G,0,free,203,47,352867,Bear_6_5,Bear,categoryRandom,pancakes,waffles,False,783
AMX5R6NLYNA2K:3G2UL9A02ET814PZB6WZRHE2RDT76G,0,free,204,48,354922,Bear_1_3,Bear,categoryRandom,pancakes,pancakes,True,914
AMX5R6NLYNA2K:3G2UL9A02ET814PZB6WZRHE2RDT76G,0,free,205,49,356599,Bear_5_4,Bear,categoryRandom,waffles,waffles,True,1309
AMX5R6NLYNA2K:3G2UL9A02ET814PZB6WZRHE2RDT76G,0,free,206,50,358671,Bear_3_6,Bear,categoryRandom,waffles,waffles,True,527
AMX5R6NLYNA2K:3G2UL9A02ET814PZB6WZRHE2RDT76G,0,free,207,51,359972,Bear_2_5,Bear,categoryRandom,waffles,pancakes,False,437
AMX5R6NLYNA2K:3G2UL9A02ET814PZB6WZRHE2RDT76G,0,free,208,52,361673,Bear_1_2,Bear,categoryRandom,pancakes,waffles,False,294
AMX5R6NLYNA2K:3G2UL9A02ET814PZB6WZRHE2RDT76G,0,free,209,53,363231,Bear_2_4,Bear,categoryRandom,pancakes,pancakes,True,220
AMX5R6NLYNA2K:3G2UL9A02ET814PZB6WZRHE2RDT76G,0,free,210,54,364213,Bear_1_6,Bear,categoryRandom,waffles,pancakes,False,357
AMX5R6NLYNA2K:3G2UL9A02ET814PZB6WZRHE2RDT76G,0,free,211,55,365837,Bear_6_4,Bear,categoryRandom,pancakes,waffles,False,199
AMX5R6NLYNA2K:3G2UL9A02ET814PZB6WZRHE2RDT76G,0,free,212,56,367305,Bear_6_1,Bear,categoryRandom,pancakes,pancakes,True,162
AMX5R6NLYNA2K:3G2UL9A02ET814PZB6WZRHE2RDT76G,0,free,213,57,368250,Bear_4_3,Bear,categoryRandom,waffles,pancakes,False,534
AMX5R6NLYNA2K:3G2UL9A02ET814PZB6WZRHE2RDT76G,0,free,214,1,370328,GreenMonster_1_4,GreenMonster,category2D,carrot,broccoli,False,1327
AMX5R6NLYNA2K:3G2UL9A02ET814PZB6WZRHE2RDT76G,0,free,215,2,372918,GreenMonster_1_3,GreenMonster,category2D,carrot,broccoli,False,292
AMX5R6NLYNA2K:3G2UL9A02ET814PZB6WZRHE2RDT76G,0,free,216,3,374504,GreenMonster_2_4,GreenMonster,category2D,carrot,carrot,True,706
AMX5R6NLYNA2K:3G2UL9A02ET814PZB6WZRHE2RDT76G,0,free,217,4,375980,GreenMonster_4_2,GreenMonster,category2D,carrot,broccoli,False,1118
AMX5R6NLYNA2K:3G2UL9A02ET814PZB6WZRHE2RDT76G,0,free,218,5,378363,GreenMonster_2_2,GreenMonster,category2D,carrot,carrot,True,200
AMX5R6NLYNA2K:3G2UL9A02ET814PZB6WZRHE2RDT76G,0,free,219,6,379336,GreenMonster_4_3,GreenMonster,category2D,carrot,carrot,True,674
AMX5R6NLYNA2K:3G2UL9A02ET814PZB6WZRHE2RDT76G,0,free,220,7,380785,GreenMonster_3_6,GreenMonster,category2D,broccoli,broccoli,True,1781
AMX5R6NLYNA2K:3G2UL9A02ET814PZB6WZRHE2RDT76G,0,free,221,1,384674,Bunny_3_1,Bunny,category1D,grilled_cheese,grilled_cheese,True,2293
AMX5R6NLYNA2K:3G2UL9A02ET814PZB6WZRHE2RDT76G,0,free,222,2,387745,Bunny_2_1,Bunny,category1D,tacos,grilled_cheese,False,1038
AMX5R6NLYNA2K:3G2UL9A02ET814PZB6WZRHE2RDT76G,0,free,223,3,393729,Bunny_2_1,Bunny,category1D,tacos,tacos,True,1944
AMX5R6NLYNA2K:3G2UL9A02ET814PZB6WZRHE2RDT76G,0,free,224,4,396442,Bunny_2_1,Bunny,category1D,tacos,tacos,True,1347
AMX5R6NLYNA2K:3G2UL9A02ET814PZB6WZRHE2RDT76G,0,free,225,5,398561,Bunny_5_1,Bunny,category1D,grilled_cheese,tacos,False,281
AMX5R6NLYNA2K:3G2UL9A02ET814PZB6WZRHE2RDT76G,0,free,226,1,400712,Squid_4_5,Squid,categoryIgnore1D,oranges,oranges,True,1132
AMX5R6NLYNA2K:3G2UL9A02ET814PZB6WZRHE2RDT76G,0,free,227,2,402608,Squid_1_1,Squid,categoryIgnore1D,bananas,oranges,False,212
AMX5R6NLYNA2K:3G2UL9A02ET814PZB6WZRHE2RDT76G,0,free,228,3,404083,Squid_2_5,Squid,categoryIgnore1D,bananas,oranges,False,1317
AMX5R6NLYNA2K:3G2UL9A02ET814PZB6WZRHE2RDT76G,0,free,229,4,406667,Squid_5_1,Squid,categoryIgnore1D,oranges,oranges,True,849
AMX5R6NLYNA2K:3G2UL9A02ET814PZB6WZRHE2RDT76G,0,free,230,5,408278,Squid_1_5,Squid,categoryIgnore1D,bananas,bananas,True,914
AMX5R6NLYNA2K:3G2UL9A02ET814PZB6WZRHE2RDT76G,0,free,231,6,409970,Squid_5_2,Squid,categoryIgnore1D,oranges,oranges,True,646
AMX5R6NLYNA2K:3G2UL9A02ET814PZB6WZRHE2RDT76G,0,free,232,7,411394,Squid_2_3,Squid,categoryIgnore1D,bananas,bananas,True,1574
AMX5R6NLYNA2K:3G2UL9A02ET814PZB6WZRHE2RDT76G,0,free,233,8,413795,Squid_3_1,Squid,categoryIgnore1D,bananas,bananas,True,1912
AMX5R6NLYNA2K:3G2UL9A02ET814PZB6WZRHE2RDT76G,0,free,234,9,416493,Squid_4_6,Squid,categoryIgnore1D,oranges,bananas,False,1242
